2010-02-16;22:00:00;0.1;91;1008.3;-1.2
2010-02-16;23:00:00;0;89;1008.4;-1.4
2010-02-17;00:00:00;0;88;1008.4;-1.6
2010-02-17;01:00:00;0;87;1008.4;-1.6
2010-02-17;02:00:00;0;87;1008.2;-1.8
2010-02-17;03:00:00;0;86;1008;-2
2010-02-17;04:00:00;0;86;1007.8;-2.2
2010-02-17;05:00:00;0;86;1007.6;-2.6
2010-02-17;06:00:00;0;84;1007.4;-2.8
2010-02-17;07:00:00;0.1;84;1007.6;-3
2010-02-17;08:00:00;0;80;1007.5;-3
2010-02-17;09:00:00;0;77;1007.4;-2.6
2010-02-17;10:00:00;0;75;1007.2;-2.3
2010-02-17;11:00:00;0;74;1007.1;-1.9
2010-02-17;12:00:00;0;75;1006.5;-1.4
2010-02-17;13:00:00;0;74;1006.2;-1
2010-02-17;14:00:00;0;74;1005.8;-0.6
2010-02-17;15:00:00;0;77;1005.5;-0.9
2010-02-17;16:00:00;0;80;1005.3;-1.3
2010-02-17;17:00:00;0;83;1005.3;-1.8
2010-02-17;18:00:00;0;84;1005.4;-2.1
2010-02-17;19:00:00;0;82;1005.3;-1.7
2010-02-17;20:00:00;0;82;1005;-1.9
2010-02-17;21:00:00;0;83;1005;-2
2010-02-17;22:00:00;0;84;1004.8;-2.3
2010-02-17;23:00:00;0;85;1004.6;-2.2
2010-02-18;00:00:00;0;79;1004.5;-1.8
2010-02-18;01:00:00;0;77;1004.3;-1.9
2010-02-18;02:00:00;0;76;1004;-1.9
2010-02-18;03:00:00;0;77;1003.7;-2.1
2010-02-18;04:00:00;0;79;1003.4;-2.2
2010-02-18;05:00:00;0;81;1003.4;-2.2
2010-02-18;06:00:00;0;83;1002.8;-2.1
2010-02-18;07:00:00;0;84;1002.9;-1.8
2010-02-18;08:00:00;0;83;1002.7;-1.4
2010-02-18;09:00:00;0;78;1002.9;-0.9
2010-02-18;10:00:00;0;78;1002.5;-0.9
2010-02-18;11:00:00;0;79;1002.2;-0.7
2010-02-18;12:00:00;0;79;1001.5;-0.7
2010-02-18;13:00:00;0;78;1000.7;-0.6
2010-02-18;14:00:00;0;79;1000.1;-0.8
2010-02-18;15:00:00;0;83;999.5;-1.1
2010-02-18;16:00:00;0.3;89;999.1;-1.6
2010-02-18;17:00:00;0.5;93;998.8;-2.2
2010-02-18;18:00:00;0.8;95;998.6;-2.4
2010-02-18;19:00:00;0.8;95;998.3;-2.6
2010-02-18;20:00:00;0.9;96;998.1;-2.8
2010-02-18;21:00:00;0.3;95;997.8;-2.9
2010-02-18;22:00:00;0.4;96;997.4;-2.9
2010-02-18;23:00:00;0.2;95;997.2;-2.9
2010-02-19;00:00:00;0.1;94;996.8;-2.9
2010-02-19;01:00:00;0;94;996.3;-3
2010-02-19;02:00:00;0.1;93;996.4;-3
2010-02-19;03:00:00;0.1;93;996.1;-3
2010-02-19;04:00:00;0.2;94;996;-3
2010-02-19;05:00:00;0;95;995.8;-2.8
2010-02-19;06:00:00;0;95;995.7;-2.4
2010-02-19;07:00:00;0;96;995.9;-2.2
2010-02-19;08:00:00;0;95;996.1;-2
2010-02-19;09:00:00;0;95;996.2;-1.7
2010-02-19;10:00:00;0;94;996.2;-1.3
2010-02-19;11:00:00;0.1;93;996.3;-1.1
2010-02-19;12:00:00;0.1;91;996.4;-1.9
2010-02-19;13:00:00;0.4;93;996.1;-3.2
2010-02-19;14:00:00;0.4;94;995.5;-3.9
2010-02-19;15:00:00;0.5;94;995;-4.1
2010-02-19;16:00:00;0.3;94;994.7;-4.8
2010-02-19;17:00:00;0.4;94;994.6;-5.1
2010-02-19;18:00:00;0.3;94;994.6;-5.2
2010-02-19;19:00:00;0.7;94;994.4;-5.6
2010-02-19;20:00:00;1.4;95;994.4;-6
2010-02-19;21:00:00;0.3;94;994.2;-6
2010-02-19;22:00:00;0;93;994;-5.9
2010-02-19;23:00:00;0.1;92;993.7;-6
2010-02-20;00:00:00;0;91;993.4;-6.3
2010-02-20;01:00:00;0.7;93;993;-6.7
2010-02-20;02:00:00;1.5;94;992.4;-6.6
2010-02-20;03:00:00;1.7;94;991.6;-6.1
2010-02-20;04:00:00;1.9;95;991.1;-5.6
2010-02-20;05:00:00;1;95;990.9;-5.2
2010-02-20;06:00:00;1.1;95;990.7;-5.4
2010-02-20;07:00:00;0.6;94;991;-5.8
2010-02-20;08:00:00;1.1;95;991;-6.2
2010-02-20;09:00:00;0.6;94;991;-6.1
2010-02-20;10:00:00;0.2;93;991;-5.9
2010-02-20;11:00:00;0.2;93;991.3;-5.8
2010-02-20;12:00:00;0.2;93;991.3;-5.9
2010-02-20;13:00:00;0.1;92;991.2;-5.9
2010-02-20;14:00:00;0.2;92;991.1;-6.4
2010-02-20;15:00:00;0.2;91;991.2;-6.6
2010-02-20;16:00:00;0.2;91;991.3;-7.2
2010-02-20;17:00:00;0.2;91;991.5;-8
2010-02-20;18:00:00;0.1;89;991.5;-8.5
2010-02-20;19:00:00;0.2;89;991.6;-9.2
2010-02-20;20:00:00;0.2;88;991.8;-10.2
2010-02-20;21:00:00;0.2;88;991.9;-10.9
2010-02-20;22:00:00;0.2;87;992;-11.3
2010-02-20;23:00:00;0.2;87;992;-11.7
2010-02-21;00:00:00;0.3;87;992.1;-11.6
2010-02-21;01:00:00;0.1;86;992.3;-11.3
2010-02-21;02:00:00;0.2;86;992.7;-11.1
2010-02-21;03:00:00;0;85;993.1;-11
2010-02-21;04:00:00;0;86;993.7;-11.2
2010-02-21;05:00:00;0.1;85;994.2;-11.7
2010-02-21;06:00:00;0;84;994.9;-11.6
2010-02-21;07:00:00;0;83;995.6;-11.8
2010-02-21;08:00:00;0.1;81;996.3;-11.5
2010-02-21;09:00:00;0;77;996.9;-11
